"Term" "Overlap" "P.value" "Adjusted.P.value" "Old.P.value" "Old.Adjusted.P.value" "Odds.Ratio" "Combined.Score" "Genes"
"41" "negative regulation of MAPK cascade (GO:0043409)" "17/80" 4.32236579423166e-05 0.00537976406047906 0 0 2.95961002785515 29.7414839442911 "PTPRR;PRKCD;PAQR3;SPRY4;PTEN;CBLC;PTPRJ;FOXO1;IGF1R;FLCN;SPRED1;RPS6KA6;SMPD1;CNKSR3;STK38;NF1;SPRY3"
"42" "transcription from RNA polymerase II promoter (GO:0006366)" "59/485" 4.81330180563347e-05 0.00584816169384466 0 0 1.69428251443012 16.8437810655602 "CCNT2;THRB;ELL;CCNT1;RORA;RBPJ;AFF4;BACH2;LSM11;CCND1;SALL3;TRIM29;SALL4;NFRKB;TEAD1;GABPA;SOX5;SUPT16H;TBP;SSU72;ASH1L;MED26;NRBP1;ZC3H11A;MED20;TBPL1;RARB;ZNF831;NOTCH2;YAP1;KMT2A;RNMT;PPM1D;NR2C2;MNT;E2F3;RPRD1B;RREB1;SRSF11;BTF3;ESRRA;CPSF7;ZFHX3;POU2F1;TAF15;MBD1;NFATC3;ESRRG;SSRP1;ELL2;ESR2;FOSL1;CDK8;NFIC;LHX1;FUBP1;TRIP11;TAF5;NFE2L1"
"43" "cytoskeleton-dependent intracellular transport (GO:0030705)" "9/26" 5.03851931115342e-05 0.00597943349879439 0 0 4.82108420827084 47.7085488117016 "TUBA1A;KIF3B;KIF5C;KIF5B;KIF5A;CCDC88C;KIF1C;KIF1B;DYNC1I1"
"44" "negative regulation of cell motility (GO:2000146)" "19/97" 5.19177080052396e-05 0.00602127418069858 0 0 2.72808201476036 26.9148496675075 "KANK1;PTEN;PTPRJ;LDLRAD4;CX3CL1;RNF41;SMAD7;RAP2C;FLCN;DACH1;TP53INP1;NF1;NF2;SLIT2;EPHA1;SRGAP1;RECK;VCL;SCAI"
"45" "JNK cascade (GO:0007254)" "15/66" 5.29440956618473e-05 0.00600386044805349 0 0 3.16535831856166 31.166985312538 "MINK1;DUSP9;CRKL;MAPK9;MAPK8;IRAK2;TRAF6;TAOK1;MAP3K21;TAB3;MAP3K9;TNIK;UBE2V1;MAP3K13;MAP3K7"
"46" "positive regulation of Wnt signaling pathway (GO:0030177)" "24/140" 5.6963598953269e-05 0.00631924446648982 0 0 2.38758456028651 23.3340981511802 "AMER1;KANK1;WNT2B;DDX3X;SMURF2;WNT3A;LRRK1;DIXDC1;WNT7A;NRARP;AXIN2;LRP6;PSMA5;SKI;PPM1A;PSMD7;SALL1;TERT;TBL1XR1;PSME3;RSPO2;RSPO3;PSMF1;WNT4"
"47" "Ras protein signal transduction (GO:0007265)" "33/223" 5.86814955347149e-05 0.00637131216412021 0 0 2.06103151504553 20.0814258539753 "RAB3B;ROCK1;BRK1;ARHGAP5;FGF2;CRKL;CDC42;RAB40A;RAB40B;RAB23;GNA12;SHOC2;RREB1;PHACTR4;RAB4B;KSR1;IGF1;CNKSR2;RAP2C;RAB10;RAB30;MRAS;ABI2;CNKSR3;RAB35;RAPGEF1;CDC42EP2;NF1;RAPGEF2;RAB9A;KRAS;RAB40AL;RAB9B"
"48" "positive regulation of MAP kinase activity (GO:0043406)" "28/177" 6.3854708153196e-05 0.00678855366053665 0 0 2.20323245676156 21.2808025064647 "PRKAA1;FLT3;FGF1;FGF2;CRKL;GHR;IRAK2;MAP3K7;MAP3K4;MAP2K6;MAP2K3;MAP2K1;INSR;FRS2;IGF1;DUSP9;VEGFA;KARS;TRAF6;TAOK1;FGF18;RAPGEF1;NEK10;TAB3;UBE2V1;RAF1;MAP3K13;FGFR1"
"49" "negative regulation of cellular process (GO:0048523)" "63/534" 6.7554647278705e-05 0.00703533398088228 0 0 1.64314105974774 15.7783831229506 "APP;BTG2;DDX3X;PDE3B;PTEN;PTPRJ;FGF2;FLCN;PPP2R1A;ARHGDIA;SESN2;ADNP2;SPEG;PLXNC1;MYBL1;TSPYL2;MAP2K1;ADAM10;CASK;TSC1;AXIN2;PPP2R5C;CBFA2T3;SSTR3;TEX19;RNF41;VAMP8;TGFBR3;KARS;RAPGEF2;RAF1;PLPP1;PKDCC;CAB39;ZBTB46;CUL2;UMOD;PPM1D;DLL1;RTN4;PTHLH;DLL4;TBRG1;MNT;PODXL;TP53INP1;PLXNA2;SLIT2;SKIL;PLXNA4;E2F7;SUZ12;TFAP2A;HMGA1;CDC6;ESR2;SKI;CDK6;APC;BCL2;PDCD4;PLXNB1;NF2"
"50" "protein dephosphorylation (GO:0006470)" "22/125" 7.62620086162814e-05 0.00778330059937768 0 0 2.45125348189415 23.2411570614154 "PHLPP2;PTPRR;MTMR3;EYA1;EYA4;SSU72;PTEN;PTPRM;PTPRJ;MTMR4;PPM1D;DUSP9;PPM1E;PTPRD;PPP6C;PPM1A;PPP2R1A;RPRD1B;BTRC;PTPN4;LHPP;PTPN3"
"51" "negative regulation of programmed cell death (GO:0043069)" "51/408" 7.69006859729259e-05 0.0076945921670557 0 0 1.74094707520891 16.4919842638724 "RET;DDR1;AVEN;DDX3X;FLT3;TM7SF3;IGF1R;IKBKB;RPS6KA3;CCND2;ARHGDIA;PIM1;PIM3;EPHA7;AREL1;RNF144B;TRAF6;PPIF;PHIP;EPHA1;RAF1;NOTCH2;PRKAA1;VTCN1;PIK3R1;HIGD1A;FOXO1;BAG4;MAPK8;NUAK2;NCKAP1L;TFAP2A;NTRK2;CBX4;INSR;HMGA2;BFAR;IGF1;HIPK3;VEGFA;SON;RPS6KB1;IL2RB;WNK3;BCL2;CD28;CIAPIN1;NAA15;FGFR4;BCL2L2;FGFR1"
"52" "protein deubiquitination (GO:0016579)" "36/257" 8.89421014780173e-05 0.00872829892004466 0 0 1.95094458233528 18.1974842582777 "OTUD4;OTUB2;USP14;USP15;USP31;MINDY2;USP12;PTEN;FOXK1;ADRB2;USP19;PSMD7;PSMF1;CLSPN;ATXN7L3;NFRKB;MAP3K7;USP25;USP49;SMURF2;USP42;USP9X;USP3;USP44;YOD1;AXIN2;RAD23B;CDC25A;SMAD7;PSMA5;CYLD;APC;TRAF3;PSME3;TRAF6;OGT"
"53" "regulation of insulin receptor signaling pathway (GO:0046626)" "10/34" 9.37976059483497e-05 0.00903111666329111 0 0 4.09634605931509 37.9910340210409 "KANK1;PID1;RPS6KB1;IRS1;PRKCD;GRB10;NUCKS1;TSC1;IGF1;OGT"
"54" "nucleotide-binding oligomerization domain containing signaling pathway (GO:0070423)" "9/28" 9.76941226387698e-05 0.00923209458936375 0 0 4.47672105053721 41.3365610931071 "IKBKB;CYLD;CHUK;IRAK2;TRAF6;TAB3;UBE2V1;MAP3K7;MAP2K6"
"55" "neuron projection morphogenesis (GO:0048812)" "26/163" 9.98128343523628e-05 0.00926081624909286 0 0 2.22157663584941 20.4656389029636 "APP;CNTNAP1;ROCK1;PTEN;WASL;LRP2;RTN4;CDC42;PARD6B;SLITRK1;SLITRK6;NCKAP1L;SLIT2;ATP7A;BDNF;MINK1;OMG;WNT7A;DICER1;DCLK1;RAB10;SLC9A6;MAP1A;PLXNB1;TNIK;SGK1"
"56" "regulation of axonogenesis (GO:0050770)" "13/55" 0.000107480312910343 0.00979414351395498 0 0 3.29197265130413 30.0827139066888 "NTRK2;AMIGO1;PTEN;OMG;ARHGAP35;RTN4;SLITRK1;ARHGDIA;PLXNA2;PLXNB1;PLXNC1;SLIT2;PLXNA4"
"57" "regulation of MAP kinase activity (GO:0043405)" "17/87" 0.000130627713314613 0.0116946179130609 0 0 2.72148048538405 24.3386331416235 "FLT3;PRKCD;PAQR3;SPRY4;CBLC;PTPRJ;FGF1;FGF2;IGF1R;VEGFA;SMPD1;STK38;FGF18;NF1;NEK10;SPRY3;FGFR1"
"58" "protein localization to plasma membrane (GO:0072659)" "22/130" 0.000138698662721406 0.0122030909632299 0 0 2.3569745018213 20.9374920921987 "ROCK1;SMURF1;ROCK2;STXBP1;PTCH1;ZDHHC23;MYO5A;LRP6;IKBKB;RAB10;GOLGA4;RAB40A;ZFYVE27;RAB40B;WNK3;MYADM;MAP7;TSPAN5;RAPGEF2;TNIK;RAB40AL;WNT4"
"59" "pre-miRNA processing (GO:0031054)" "6/13" 0.000149797872601129 0.012956246506501 0 0 6.42811227769445 56.6073946126629 "LIN28B;AGO3;AGO4;AGO1;DICER1;TARBP2"
"60" "modulation by virus of host morphology or physiology (GO:0019048)" "7/18" 0.000152355226231899 0.012957811991023 0 0 5.41627978953884 47.6052849296212 "RRAGA;VAPB;INSR;KPNA4;KPNA3;HIPK2;KPNA1"
"61" "regulation of cell proliferation (GO:0042127)" "80/740" 0.000152921789870382 0.0127927851427633 0 0 1.50568395693744 13.2283127976892 "APP;BTG2;CSF1;IRS1;FLT3;PTEN;PTPRJ;FGF1;FGF2;TNFSF13B;CRKL;IGF1R;FGF7;ZNF609;CCND2;FGF9;SPEG;EIF5A;MAP2K1;CNOT6L;ADAM10;TSC1;AXIN2;PPP2R5C;CBFA2T3;POU3F2;SSTR3;CDC25B;RNF41;PIAS1;GAREM1;KARS;RAPGEF2;PHIP;CD47;EPHA1;SGK1;RAF1;CACUL1;PLPP1;YAP1;PTGFR;CUL2;EIF5A2;NPR3;UMOD;PPM1D;DLL1;PTHLH;EFNB2;DLL4;TBRG1;MNT;TP53INP1;SSR1;HAS2;ABL2;RPRD1B;RELT;E2F7;TFAP2A;NTRK2;TFAP2D;WNT3A;INSR;HMGA1;CDC6;IGF1;VEGFA;FOSL1;SKI;CDK6;AGO3;APC;DNAJA2;KRAS;NF2;FGFR4;FGFR1;BMPR1A"
"62" "axon guidance (GO:0007411)" "25/158" 0.00015343814308323 0.0126289490992536 0 0 2.20373047494799 19.3536305331494 "RET;SEMA3A;PTPRM;PIK3R1;ARHGAP35;EFNB2;RELN;KIF5C;KIF5B;KIF5A;GRB10;PLXNA2;PLXNC1;SLIT2;PLXNA4;SPTBN2;BDNF;SIAH1;FRS2;VEGFA;ENAH;LHX1;PLXNB1;KRAS;CDK5R1"
"63" "negative regulation of gene expression (GO:0010629)" "69/618" 0.000168486768608999 0.0136474282573289 0 0 1.55502068853612 13.5110356927352 "APP;BTG2;DDX3X;BHLHE41;RBPJ;CD3E;ARHGAP35;FLCN;DACH1;SALL1;BCL7A;YWHAQ;MYB;EPC1;JARID2;BTRC;MAP2K1;ZHX3;EED;RFX3;KCTD1;TSC1;ZBTB33;CBFA2T3;ZHX1;NCOR2;AEBP2;TRAF6;TIMELESS;MYADM;CLOCK;NOTCH2;PPM1D;FOXO1;DLL4;HMBOX1;BTAF1;TERT;ZNF423;RUNX1T1;WNT4;SUZ12;TFAP2A;SPEN;HSPA8;POU2F1;CBX5;CBX4;SMURF2;MBD1;ZBTB16;SAMD4A;HMGA1;WWP1;HMGA2;GATAD2A;APLN;VEGFA;AGO3;AGO4;LHX1;CAPRIN1;RLIM;PDCD4;CD28;CPEB3;LIMS1;CDK5R1;PHF19"
"64" "positive regulation of cellular process (GO:0048522)" "60/519" 0.000174322275006575 0.0138994776462273 0 0 1.61012446262096 13.9349909296279 "DDX3X;CSF1;IRS1;FLT3;PTEN;FGF1;FGF2;TNFSF13B;CRKL;IGF1R;RPS6KA3;FGF7;CCND2;FGF9;CCND1;CHEK1;ADNP2;EIF5A;CNOT6L;PRKCD;ADAM10;DICER1;AXIN2;POU3F2;CDC25B;RRAGA;GAREM1;PHIP;CD47;EPHA1;CACUL1;PTGFR;KMT2A;AMIGO1;EIF5A2;ACACB;DLL1;PTHLH;LRP6;CDC42;EFNB2;SSR1;HAS2;RPRD1B;NTRK2;WNT3A;INSR;CIDEB;HMGA2;CDC6;IGF1;VEGFA;FOSL1;APC;FASN;DNAJA2;BCL2;KRAS;FGFR4;FGFR1"
"65" "peptidyl-threonine modification (GO:0018210)" "17/89" 0.000174618167816507 0.0137088693902713 0 0 2.66032362054396 23.0195378427408 "GALNT7;MAP2K1;GALNT13;ROCK2;GALNT1;PRKCD;MYLK3;HIPK3;DCLK1;MYLK4;HIPK2;STK33;MAPK8;CHEK1;PHKG2;PSKH1;CDK5R1"
"66" "cellular protein localization (GO:0034613)" "42/327" 0.000176819891298813 0.0136713925045127 0 0 1.78886304975595 15.4564545621632 "USP6NL;RAB3B;CNTNAP1;SEH1L;STX17;BICD1;NAPG;AMOT;SNX1;FGF7;RAB40A;RAB40B;RAB23;SYNDIG1;MFN2;TLK1;EVI5;YWHAH;SEPT11;RAB4B;SMURF1;SYNRG;COG3;ATG9A;TBC1D9;AXIN2;WIPI2;ATG13;SEPT2;SMAD7;REEP1;RAB10;RRAGA;RAB30;TMEM33;RAB35;RAB9A;LAMTOR3;FERMT2;RAB40AL;RAB9B;VCL"
"67" "positive regulation of protein phosphorylation (GO:0001934)" "50/412" 0.00018687712124816 0.014233342533274 0 0 1.69023987884361 14.5108095280901 "RET;DDR1;APP;CCNT2;CSF1;CCNT1;FLT3;CD80;WWC1;IGF1R;GHR;FLCN;FGF7;CCND3;CCND2;CCND1;MAP2K3;EPHA7;KSR1;MMD;AXIN2;ATG14;RAP2C;RAPGEF2;TNIK;EPHA1;RAF1;CACUL1;CAB39;ROCK2;PELI2;CREBL2;ADRB2;RELN;ZNF622;FNIP2;NTRK2;WNT3A;INSR;IGF1;ACVR2A;VEGFA;WNK3;NEK10;KRAS;CALM1;FGFR4;UBE2K;FGFR1;BMPR1A"
"68" "small RNA loading onto RISC (GO:0070922)" "5/9" 0.000186912374526289 0.014026674223642 0 0 7.73754255648406 66.4258018906767 "AGO3;AGO4;AGO1;DICER1;TARBP2"
"69" "production of small RNA involved in gene silencing by RNA (GO:0070918)" "7/19" 0.000226322133330079 0.0167379977736724 0 0 5.13121243219469 43.0690942925816 "TERT;AGO3;AGO4;AGO1;SNIP1;DICER1;TARBP2"
"70" "regulation of glucose import (GO:0046324)" "9/31" 0.000234346664377162 0.0170838718330951 0 0 4.04348998113038 33.7983563684306 "SELENOS;PTH;IRS1;INSR;GRB10;CREBL2;PIK3R1;IGF1;ARPP19"
"71" "negative regulation of protein serine/threonine kinase activity (GO:0071901)" "14/67" 0.000241375448872763 0.0173484354309537 0 0 2.91023988691639 24.2398448023027 "PRKCD;PAQR3;SPRY4;CBLC;PTPRJ;IPO7;LRP6;LATS2;APC;SMPD1;PRKAR2A;STK38;NF1;SPRY3"
"72" "positive regulation of glycogen metabolic process (GO:0070875)" "6/14" 0.000246230476279147 0.0174515850062846 0 0 5.96896140071627 49.5975481408724 "DYRK2;PTH;IRS1;INSR;PHKG2;IGF1"
"73" "plasma membrane bounded cell projection morphogenesis (GO:0120039)" "12/52" 0.000250019581714838 0.0174773962396003 0 0 3.21405613884723 26.6572894246092 "CNTNAP1;SNX1;SLC9A6;BDNF;MINK1;NCKAP1L;PLXNB1;DICER1;TNIK;ATP7A;SGK1;DCLK1"
"74" "Wnt signaling pathway (GO:0016055)" "19/109" 0.000260874427573886 0.0179897595122911 0 0 2.42774271038307 20.0324495092958 "AMER1;WNT10B;WNT2B;DDX3X;UBE2B;FZD4;WNT3A;FZD6;DIXDC1;PTEN;WNT7A;AXIN2;LRP6;PPM1A;APC;NDP;BTRC;FERMT2;WNT4"
"75" "protein modification by small protein removal (GO:0070646)" "35/261" 0.000261509538503633 0.0177931089997872 0 0 1.86768268604788 15.4065888091331 "OTUB2;USP14;USP15;USP31;USP12;PTEN;COPS7B;FOXK1;ADRB2;USP19;PSMD7;SENP5;PSMF1;CLSPN;NFRKB;MAP3K7;USP25;USP49;SMURF2;USP42;USP9X;USP3;USP44;YOD1;AXIN2;RAD23B;CDC25A;SMAD7;PSMA5;CYLD;APC;TRAF3;PSME3;TRAF6;OGT"
"76" "negative regulation of response to stimulus (GO:0048585)" "21/127" 0.000271033970295937 0.0181985046107916 0 0 2.30298510736297 18.915030186563 "RET;DDR1;NTRK2;EPHA7;NLRX1;FLT3;INSR;CASK;HMGA2;IGF1R;NCOR2;CDK6;TERT;AKT3;PIM3;SLIT2;EPHA1;RAF1;FGFR4;SOCS5;FGFR1"
"77" "peptidyl-threonine phosphorylation (GO:0018107)" "14/68" 0.000284144333779291 0.0188310199386457 0 0 2.86744224152056 23.4156142960774 "MAP2K1;ROCK2;PRKCD;MYLK3;HIPK3;DCLK1;MYLK4;HIPK2;STK33;MAPK8;CHEK1;PHKG2;PSKH1;CDK5R1"
"78" "negative regulation of apoptotic process (GO:0043066)" "56/485" 0.000291665289111366 0.0190816406453243 0 0 1.60813255606926 13.0900441164354 "RET;DDR1;AVEN;DDX3X;FLT3;IGF1R;IKBKB;RPS6KA3;CCND2;ARHGDIA;PIM1;PDK4;PIM3;EPHA7;AREL1;UNC5B;PRKCD;RNF144B;TRAF6;PPIF;PHIP;EPHA1;RAF1;NOTCH2;PRKAA1;ALOX12;VTCN1;PIK3R1;HIGD1A;DLL1;FOXO1;BAG4;MAPK8;NUAK2;NCKAP1L;TFAP2A;NTRK2;CBX4;BDNF;INSR;HMGA2;BFAR;IGF1;HIPK3;VEGFA;SON;RPS6KB1;IL2RB;WNK3;BCL2;CD28;CIAPIN1;NAA15;FGFR4;BCL2L2;FGFR1"
"79" "axonogenesis (GO:0007409)" "31/223" 0.000304676420517835 0.0196805541000318 0 0 1.93612051413368 15.6753355788201 "RET;APP;SEMA3A;PTEN;PIK3R1;ARHGAP35;RTN4;EFNB2;PARD6B;RELN;KIF5C;SLITRK1;KIF5B;KIF5A;GRB10;SLITRK6;SLIT2;SPTBN2;USP9X;BDNF;SIAH1;OMG;WNT7A;FRS2;ENAH;RAB10;SLC9A6;MAP1A;PLXNB1;KRAS;CDK5R1"
"80" "vesicle-mediated transport (GO:0016192)" "49/410" 0.000309382542991227 0.0197347389610529 0 0 1.66451525239486 13.45083464006 "USP6NL;DENND1B;SNAP25;APP;GCC2;WASL;PIK3C2A;GOLGA4;ACTR1A;ZFYVE27;KIF5A;KIF1C;KIF1B;VPS33B;ATG14;RBSN;SYTL2;ARFGAP2;VAMP8;KIF16B;RAB35;VAMP1;SEC22C;TMEM87A;TMEM87B;STX17;VPS4A;LRP2;ADRB2;TRAK1;CDC42;SNX1;HMGXB4;VTI1A;EVI5;VTI1B;SPTBN2;SYT4;HSPA8;SYT3;M6PR;MYO5A;ADAP1;MIB1;RAB10;SNX16;SYT10;RAB9A;RAB9B"
"81" "negative regulation of MAP kinase activity (GO:0043407)" "13/61" 0.000325034620441236 0.0204771810877979 0 0 2.96817206265126 23.8391079819519 "PRKCD;PAQR3;SPRY4;CBLC;PTPRJ;HIPK3;SPRED1;PPP2R1A;SMPD1;STK38;NF1;PDCD4;SPRY3"
"82" "regulation of glycogen biosynthetic process (GO:0005979)" "7/20" 0.000326696394406712 0.0203308743982616 0 0 4.87465181058496 39.1262917345106 "PPP1R3F;DYRK2;SELENOS;PTH;IRS1;INSR;IGF1"
"83" "vesicle cytoskeletal trafficking (GO:0099518)" "7/20" 0.000326696394406712 0.0200859241043066 0 0 4.87465181058496 39.1262917345106 "KIF5B;MYO5A;WASL;MYRIP;TRAK1;DYNC1I1;PAFAH1B1"
"84" "insulin-like growth factor receptor signaling pathway (GO:0048009)" "5/10" 0.000351692476672993 0.0213653179578843 0 0 6.96378830083565 55.3812911562149 "GHR;IRS1;PIK3R1;IGF1;IGF1R"
"85" "regulation of cell cycle (GO:0051726)" "30/215" 0.000354287168954732 0.0212697343903058 0 0 1.94338278162855 15.4409589206744 "TXLNG;LRP6;CCND1;CHEK1;PIM1;PIM3;RPRD1B;MAP3K4;MAP2K6;PHACTR4;TSPYL2;MAP2K3;MAP2K1;STRADB;MINK1;HMGA2;TSC1;CDC25A;HIPK2;CYLD;CDK8;WEE1;SON;CDK6;TAOK1;PDCD4;SIK1;TNIK;NF2;PRR11"
"86" "positive regulation of cell proliferation (GO:0008284)" "50/424" 0.00036994067904807 0.0219512475021198 0 0 1.64240290114048 12.9785434712462 "PID1;CSF1;IRS1;FLT3;PTEN;LAMC1;RBPJ;FGF1;FGF2;TNFSF13B;CRKL;IGF1R;FGF7;CCND2;FGF9;PIM1;EIF5A;CNOT6L;ADAM10;POU3F2;CDC25B;TGFBR3;GAREM1;PHIP;CD47;EPHA1;CACUL1;PTGFR;EIF5A2;DLL1;PTHLH;EFNB2;DLL4;TERT;SSR1;HAS2;RPRD1B;NTRK2;WNT3A;INSR;HMGA2;IGF1;VEGFA;FOSL1;CDK6;DNAJA2;KRAS;FGFR4;FGFR1;BMPR1A"
"87" "neuron differentiation (GO:0030182)" "22/139" 0.000370215583249206 0.0217150588657552 0 0 2.20436464199114 17.4176220336909 "WNT10B;NTRK2;MAP2K1;TENM2;WNT2B;MYEF2;MYT1L;FZD4;WNT3A;WNT7A;POU3F2;RUNX1;LRP6;VEGFA;PTPRD;SKI;MAPK9;MAPK8;ADNP2;SKIL;WNT4;CDK5R1"
"88" "regulation of cell differentiation (GO:0045595)" "20/121" 0.000377175973905924 0.021871920395931 0 0 2.30207877713575 18.146823603525 "TFAP2A;SUZ12;CSF1;PLEKHB2;ZBTB46;DLL1;PTHLH;RUNX1;SMAD7;SKI;RPS6KA3;CDK6;APC;PPP2R1A;MCRIP1;SIK1;RAF1;SKIL;CLASP1;FGFR1"
"89" "protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:0042787)" "14/70" 0.000389438098956821 0.0223292429098501 0 0 2.78551532033426 21.8685393583733 "KLHL18;AREL1;ANKIB1;UBE3C;SMURF2;SMURF1;CUL2;WWP1;ABTB2;RNF144B;RNF217;ARIH1;CACUL1;SPSB4"
"90" "stress-activated protein kinase signaling cascade (GO:0031098)" "14/70" 0.000389438098956821 0.0220811402108517 0 0 2.78551532033426 21.8685393583733 "MAP2K3;MAP2K1;CHUK;STRADB;MINK1;IKBKB;MAPK8;TAOK1;CCDC88C;TNIK;BTRC;MAP3K7;MAP3K4;MAP2K6"
"91" "activation of MAPKK activity (GO:0000186)" "9/33" 0.000393452344567675 0.0220635968607565 0 0 3.79842998227399 29.7817824917824 "TAOK1;RAPGEF1;FRS2;TNIK;RAF1;MAP3K13;MAP3K7;MAP3K4;CRKL"
"92" "proteasomal protein catabolic process (GO:0010498)" "32/237" 0.000415897636062164 0.0230687569220133 0 0 1.88051667195562 14.639956550927 "AMER1;TNFAIP1;TRIM9;ZNRF2;PSMD7;CDC23;HECTD4;CDC27;PSMF1;BTRC;SOCS6;RNF111;UBE2B;SMURF2;SMURF1;USP44;SIAH1;WWP1;UBE4B;BFAR;ARMC8;PPP2R5C;RNF41;ABTB2;PSMA5;APC;TBL1XR1;PSME3;RLIM;CLOCK;UBE2K;SPSB4"
"93" "MAPK cascade (GO:0000165)" "36/278" 0.000424385153524244 0.0232864240691852 0 0 1.80357107072003 14.0044933382026 "RET;IRS1;FGF1;FGF2;IKBKB;FGF7;SPRED1;MAPK8;PSMD7;FGF9;PSMF1;BTRC;MAP3K7;SPTBN2;MAP2K1;KSR1;CHUK;PAQR3;MINK1;FRS2;IGF1;DUSP9;PSMA5;KARS;PSME3;FGF18;IL2RB;NF1;RAPGEF2;KRAS;TNIK;CALM1;RAF1;FGFR4;LAMTOR3;FGFR1"
"94" "negative regulation of cellular response to growth factor stimulus (GO:0090288)" "12/55" 0.000435111016862834 0.023620973606926 0 0 3.03874398581919 23.5196029828032 "SKI;SMURF2;SMURF1;SPRY4;SPRY3;CASK;LRP2;SLIT2;SKIL;HIPK2;APLN;SMAD7"
"95" "negative regulation of transcription, DNA-templated (GO:0045892)" "84/813" 0.000459420943687237 0.024678158690905 0 0 1.43901160460073 11.0595865425085 "TENM2;MYT1L;WWC1;BHLHE41;RBPJ;ARHGAP35;IRF2BPL;ELK4;FLCN;DACH1;SALL1;CCND1;BCL7A;YWHAQ;MYB;EPC1;JARID2;BTRC;ZHX3;TGIF2;EED;RFX3;KCTD1;DICER1;ZBTB33;HCFC2;ZHX1;CBFA2T3;NCOR2;PPM1A;TBL1XR1;TRAF6;TIMELESS;RARB;ZNF831;CLOCK;PTH;FOXO1;PHF21A;ZBTB2;DLL4;MNT;HMBOX1;BTAF1;ZNF423;RREB1;SKIL;FNIP2;E2F7;WNT4;RUNX1T1;BPTF;TFAP2A;SPEN;HSPA8;ZFHX3;CBX6;POU2F1;CBX5;CBX4;SMURF2;USP9X;MBD1;ZBTB16;PTCH1;CBX2;HMGA1;HMGA2;WWP1;ACVR2B;ESR2;GATAD2A;VEGFA;SMAD7;SKI;NFIC;LHX1;PDCD4;RLIM;MAFK;CPEB3;LIMS1;CC2D1B;CDK5R1"
"96" "protein localization to membrane (GO:0072657)" "24/160" 0.000464151336109913 0.0246725444600925 0 0 2.0891364902507 16.0347491020317 "ROCK1;SMURF1;ROCK2;FRMPD1;STXBP1;PTCH1;ZDHHC23;MYO5A;LIN7A;LRP6;IKBKB;RAB10;RAB40A;ZFYVE27;RAB40B;WNK3;MYADM;MAP7;TSPAN5;RAPGEF2;TNIK;FERMT2;RAB40AL;WNT4"
"97" "endoplasmic reticulum organization (GO:0007029)" "9/34" 0.000501328530074157 0.0263740153501899 0 0 3.68671145338358 28.0125513305908 "REEP1;RAB10;SEC61A1;LMAN2L;VAPB;TMEM33;LMAN2;TMCC1;RTN4"
"98" "regulation of hydrolase activity (GO:0051336)" "15/80" 0.000507236807424791 0.0264125451866195 0 0 2.61142061281337 19.8116275791186 "NTRK2;OCRL;ADAP1;ARHGAP35;SYDE2;SYDE1;VMA21;PLXNA2;NF1;PLXNB1;PLXNC1;EPHA1;PRKG1;PLXNA4;PAFAH1B1"
"99" "positive regulation of cardiac muscle tissue growth (GO:0055023)" "6/16" 0.000579467059307968 0.0298688929661471 0 0 5.22284122562674 38.9279338793501 "TGFBR3;PIM1;IGF1;RBPJ;FGF2;BMPR1A"
"100" "viral life cycle (GO:0019058)" "18/107" 0.000583841588339059 0.0297934362529422 0 0 2.34295681149611 17.4453772897151 "USP6NL;POM121;SEH1L;NUP210;IST1;VPS4A;VPS37C;WWP1;FURIN;PCSK5;VAMP8;TBC1D20;POM121C;NUP50;UBAP1;KPNA4;KPNA3;KPNA1"
"101" "production of miRNAs involved in gene silencing by miRNA (GO:0035196)" "8/28" 0.000587014154574564 0.0296587448593465 0 0 3.97930760047752 29.6078854954714 "LIN28B;AGO3;AGO4;AGO1;HNRNPA2B1;SNIP1;DICER1;TARBP2"
"102" "protein localization to pre-autophagosomal structure (GO:0034497)" "5/11" 0.000606667064639405 0.0303511963809302 0 0 6.33071663712332 46.8949760101465 "STX17;ATG9A;MFN2;WIPI2;ATG13"
"103" "regulation of neurogenesis (GO:0050767)" "12/57" 0.000613970529646559 0.0304183651726834 0 0 2.93212138982554 21.6846903043171 "YAP1;SPEN;CASZ1;ROCK1;BDNF;WNT3A;MBD1;WNT7A;LRP2;DLL1;YWHAH;CDK5R1"
"104" "activation of MAPK activity (GO:0000187)" "19/117" 0.00065425765699997 0.0321026617660658 0 0 2.26174320881842 16.5831222709997 "MAP2K3;MAP2K1;PRKAA1;INSR;IGF1;FGF1;FGF2;DUSP9;GHR;KARS;IRAK2;TRAF6;TAOK1;MAP3K21;TAB3;MAP3K9;UBE2V1;MAP3K7;MAP2K6"
